year,artist,dates,rank,times_in_top10,rank_overall
2018,Hooverphonic,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,Major Lazer,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,Katy Perry,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,"Villemdrillem, boipepperoni",2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,J. Cole,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,"Pitsa, Reket, kohver, boipepperoni, Maian",2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,Mitski,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,"Avicii, Agnes, Vargas & Lagola",2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,Galantis,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,Fousheé,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,"Tiësto, KAROL G",2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,"Don Omar, Lucenzo",2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,"Getter Jaani, KOIT TOOME, Karl Madis",2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,gameboy tetris,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,"Jonas Blue, William Singe",2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,IU,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,Ella Fitzgerald,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,AURORA,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,Mac Miller,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,Karl-Erik Taukar,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,Diplo,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,Daniel Levi,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,"nublu, Mikael Gabriel",2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,"Kanye West, Ty Dolla $ign, Ant Clemons",2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,"Tommy Cash, $uicideboy$, Diplo",2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,"Lil Nas X, Billy Ray Cyrus, Mason Ramsey, Young Thug",2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,Lil Uzi Vert,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
2018,Siouxxie,2018-01-01;2018-01-08;2018-01-15;2018-01-22;2018-01-29;2018-02-05;2018-02-12;2018-02-19;2018-02-26;2018-03-05;2018-03-12;2018-03-19;2018-03-26;2018-04-02;2018-04-09;2018-04-16;2018-04-23;2018-04-30;2018-05-07;2018-05-14;2018-05-21;2018-05-28;2018-06-04;2018-06-11;2018-06-18;2018-06-25;2018-07-02;2018-07-09;2018-07-16;2018-07-23;2018-07-30;2018-08-06;2018-08-13;2018-08-20;2018-08-27;2018-09-03;2018-09-10;2018-09-17;2018-09-24;2018-10-01;2018-10-08;2018-10-15;2018-10-22;2018-10-29;2018-11-05;2018-11-12;2018-11-19;2018-11-26;2018-12-03;2018-12-10;2018-12-17;2018-12-24;2018-12-31,None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None,0,11
